sample_num,plot,treatment,date,depth_cm,richness,shannon_classes,evenness,mean_nosc,mean_hc,mean_oc,mean_nc,mean_ai,mean_dbe,frac_labile,frac_aromatic,frac_lignin,frac_other
64,4,warmed,2022-09-08,10,213,1.06460314794731,0.6614751272618,-0.551259436957311,1.03981538286093,0.215970235371011,0.00977508710020664,0.357766173923057,15.9530516431925,0.0751173708920188,0.549295774647887,0.375586854460094,0
65,4,warmed,2022-11-16,10,243,1.19985445660914,0.7455114902783,-0.478968382646196,1.0503445433786,0.258909988314364,0.010379413027718,0.335200288193618,15.7201646090535,0.0987654320987654,0.526748971193416,0.374485596707819,0
66,4,warmed,2023-05-30,10,246,1.19694124492498,0.743701410087163,-0.571443510308798,1.03978719677717,0.20586013951361,0.0101913205086513,0.373461879746884,16.4715447154471,0.0975609756097561,0.569105691056911,0.333333333333333,0
67,4,warmed,2023-12-27,10,534,1.33860261470407,0.831720568008478,-0.535307648133049,1.07513220457498,0.242508067712709,0.0112138961252219,0.337892586325357,16.2359550561797,0.162921348314607,0.49438202247191,0.342696629213483,0
68,4,warmed,2024-04-16,10,230,1.29307795750435,0.803434508106439,-0.514216594334392,1.03169804570472,0.227225781661129,0.0147928320621241,0.367354365934156,16.2565217391304,0.126086956521739,0.569565217391304,0.304347826086957,0
69,4,warmed,2024-04-30,10,311,1.29984705963225,0.807640387734105,-0.579598478946774,1.06845422753518,0.212756967785091,0.0125717484855357,0.354086266677145,16.9871382636656,0.141479099678457,0.517684887459807,0.340836012861736,0
148,4,warmed,2017-05-31,30,99,1.11997011738008,0.695876559591075,-0.60111475825186,0.938962468946081,0.126380220974058,0.0175792695143511,0.496728376950273,20.6666666666667,0.121212121212121,0.777777777777778,0.101010101010101,0
149,4,warmed,2017-11-22,30,237,1.29814203777464,0.806580998089786,-0.527764042584495,0.984621835438741,0.175871029033874,0.0282384360916467,0.440289682938801,17.8945147679325,0.122362869198312,0.645569620253165,0.232067510548523,0
150,4,warmed,2017-12-06,30,249,1.18935840149114,0.738989924558423,-0.571998565845337,0.992348006924048,0.184335105386364,0.00799723160019946,0.404105591426889,20.1244979919678,0.0963855421686747,0.610441767068273,0.293172690763052,0
152,4,warmed,2018-01-30,30,267,1.2656014409378,0.706345613165956,-0.479454868214392,1.0400721813304,0.253351533095699,0.00914719709492924,0.336175447474111,16.6966292134832,0.0898876404494382,0.50936329588015,0.389513108614232,0.0112359550561798
153,4,warmed,2018-02-27,30,63,0.963787739290469,0.695225895971973,-0.411099911352201,0.911558623976051,0.214969019512818,0.0118937726098851,0.418937706284672,17.0793650793651,0.0158730158730159,0.682539682539683,0.301587301587302,0
154,4,warmed,2018-05-09,30,690,1.28174326391861,0.796391867009095,-0.558086035546617,1.04890971136295,0.217739783699688,0.0107678152178371,0.353140095315824,18.8057971014493,0.123188405797101,0.495652173913044,0.381159420289855,0
155,4,warmed,2018-11-07,30,376,1.26054237065379,0.703522092279979,-0.514427233166665,1.03080128292945,0.234497226937173,0.00720253346408324,0.34847821962647,18.375,0.101063829787234,0.529255319148936,0.36436170212766,0.00531914893617021
156,4,warmed,2019-09-10,30,515,1.1560965918881,0.645229793252429,-0.550391888244829,1.05188856957292,0.23029936914787,0.0050321674972513,0.334029879868421,17.1592233009709,0.0854368932038835,0.497087378640777,0.415533980582524,0.00194174757281553
157,4,warmed,2019-12-03,30,565,1.05145278982056,0.65330435035568,-0.498148494581137,1.00694386461033,0.23609433218512,0.00289281915875621,0.35046286782684,17.4831858407079,0.0442477876106195,0.52212389380531,0.433628318584071,0
158,4,warmed,2020-01-14,30,535,1.23748608682885,0.690654135268503,-0.551120923098747,1.04464243525741,0.223758208372308,0.00627664699332825,0.346104690033676,17.8355140186916,0.102803738317757,0.51214953271028,0.381308411214953,0.00373831775700935
159,4,warmed,2020-02-25,30,324,1.15557682257618,0.718000249433973,-0.543752394768545,1.0446048921575,0.227793691607062,0.00586372654806807,0.343916801099788,16.6358024691358,0.0925925925925926,0.533950617283951,0.373456790123457,0
