sample_num,sample_col,total_peak_area,formula_detected_n,delGcat_wmean,lambda_wmean,cue_wmean,nosc_wmean,ne_wmean,h_to_c_wmean,o_to_c_wmean,frac_CHO,frac_CHON,frac_CHOS,frac_CHOP,frac_N_containing,frac_P_containing,frac_S_containing,technical_rep,run_date_chr,run_date,tray_position,sample_name_raw,sample_is_extra,sample_date,depth,treatment_raw,plot,treatment
99,Sihi_60398_099_r2_Fir_14Oct24_300SA_p06_49_1_6316,24691342937.5024,1519,-15894.5841556009,0.0316284983131257,0.560204947502523,-0.669670209702267,138.489990626451,1.08270545211812,0.196432628007466,0.316545977157103,0.0689559046303648,0.437316400314446,0.0890158436162174,0.13641167337427,0.130719009529592,0.511586800601454,2,14Oct24,2024-10-14,49,99,FALSE,2020-10-06,0-10 cm,warming treatment,6,warmed
100,Sihi_60398_100_r1_Fir_09Oct24_300SA_p06_50_1_6161,65813939845.3875,3118,-13329.6371502736,0.0379831625646093,0.533606595147122,-0.402611596221836,115.132138129179,1.10774477582885,0.336180254144467,0.534083673276595,0.0688396457000801,0.333495905880786,0.0271834256748377,0.0940409507898894,0.0439894864353632,0.366375127467907,1,09Oct24,2024-10-09,50,100,FALSE,2020-11-05,0-10 cm,warming treatment,6,warmed
100,Sihi_60398_100_r2_Fir_14Oct24_300SA_p06_50_1_6362,58385551092.1539,3013,-13580.4029722619,0.0376199438356205,0.534480322615728,-0.411906721847658,117.336426193499,1.09148072620048,0.322156306226681,0.519382745670759,0.070932333283324,0.336307241016254,0.0277489221423907,0.10722512020483,0.0429813486861836,0.378987077975933,2,14Oct24,2024-10-14,50,100,FALSE,2020-11-05,0-10 cm,warming treatment,6,warmed
101,Sihi_60398_101_r1_Fir_09Oct24_300SA_p06_1_1_6085,12224770458.2106,248,-15734.1606141368,0.0296524203965371,0.552715853670738,-0.592851823727995,136.427373228899,0.960904189901701,0.167791802084858,0.215851555906936,0.0597435172153799,0.537073857207885,0.077444685557032,0.143663465429194,0.115741373382854,0.634629989393784,1,09Oct24,2024-10-09,1,101,FALSE,2021-02-09,0-10 cm,warming treatment,6,warmed
101,Sihi_60398_101_r2_Fir_14Oct24_300SA_p06_1_1_6317,14573229643.1999,704,-16697.3781196557,0.0300841478052314,0.548244135435375,-0.550248315424906,144.960682432247,0.965935806491058,0.188090217471873,0.302513244840708,0.0723580028469801,0.437655897663016,0.0501160576166001,0.184921938394679,0.0954737301607579,0.560998903889502,2,14Oct24,2024-10-14,1,101,FALSE,2021-02-09,0-10 cm,warming treatment,6,warmed
102,Sihi_60398_102_r1_Fir_09Oct24_300SA_p06_2_1_6142,25884925670.2456,1449,-15383.8334651086,0.0320071360120666,0.554999682298188,-0.618109776241248,133.831503710243,1.0617332371822,0.21161655996336,0.363749654821538,0.0605262812089559,0.441095968649589,0.0773893016388378,0.107789624618007,0.101405369893452,0.487632708454028,1,09Oct24,2024-10-09,2,102,FALSE,2021-02-23,0-10 cm,warming treatment,6,warmed
102,Sihi_60398_102_r2_Fir_14Oct24_300SA_p06_2_1_6289,21707689513.1546,1492,-15997.2216994272,0.0317979762228496,0.554231352236393,-0.610537332614423,139.135289161069,1.06251977537699,0.213982447843429,0.348649945073641,0.0673518846608728,0.414290535510426,0.0784482426956029,0.144073355489696,0.110217178707641,0.494804082314288,2,14Oct24,2024-10-14,2,102,FALSE,2021-02-23,0-10 cm,warming treatment,6,warmed
103,Sihi_60398_103_r1_Fir_09Oct24_300SA_p06_3_1_6121,31533079935.5093,1586,-15305.5589182514,0.0319071608330773,0.56169408834789,-0.685507472788186,133.388569041887,1.08870202449204,0.191056261366369,0.334108211244004,0.0519833098168203,0.473194180633842,0.0718378507226828,0.0992313392525867,0.10917951341243,0.529137595296826,1,09Oct24,2024-10-09,3,103,FALSE,2021-06-03,0-10 cm,warming treatment,6,warmed
103,Sihi_60398_103_r2_Fir_14Oct24_300SA_p06_3_1_6303,29582716281.085,1658,-15559.469203112,0.032297397694228,0.560933888761694,-0.678695941324657,135.639468105911,1.09527521437231,0.196404403786359,0.339530746163438,0.0660053243972007,0.445677939944972,0.0687860703038949,0.126258753164108,0.109405441417711,0.511907968834227,2,14Oct24,2024-10-14,3,103,FALSE,2021-06-03,0-10 cm,warming treatment,6,warmed
104,Sihi_60398_104_r1_Fir_09Oct24_300SA_p06_4_1_6182,15270229666.3097,440,-14903.4684397762,0.0304526387394596,0.580188359796405,-0.867285158670068,130.063388586989,1.19057103845557,0.165099642764907,0.152693923429034,0.0862592565279481,0.401069792476237,0.203765458710668,0.207025722104542,0.27514693453188,0.526489903919402,1,09Oct24,2024-10-09,4,104,FALSE,2021-12-15,0-10 cm,warming treatment,6,warmed
104,Sihi_60398_104_r2_Fir_14Oct24_300SA_p06_4_1_6290,13762772716.3287,485,-15858.1895471821,0.029791488031329,0.577124760947485,-0.83704662509618,138.363354228369,1.16255723746337,0.162494884102758,0.153114430248328,0.0929342710155176,0.377330530678595,0.184253923347839,0.241302584646486,0.268289011216391,0.537311712933757,2,14Oct24,2024-10-14,4,104,FALSE,2021-12-15,0-10 cm,warming treatment,6,warmed
105,Sihi_60398_105_r1_Fir_09Oct24_300SA_p06_5_1_6133,19477126008.9712,561,-15202.52589958,0.0304726417505588,0.571887014532378,-0.785811617063212,132.714098578101,1.10859736347791,0.156599297178375,0.233919338427755,0.0418958429050331,0.544976373516615,0.117323529251127,0.0917766911495027,0.156784564847408,0.586062911272232,1,09Oct24,2024-10-09,5,105,FALSE,2022-08-23,0-10 cm,warming treatment,6,warmed
105,Sihi_60398_105_r2_Fir_14Oct24_300SA_p06_5_1_6315,14444291609.0111,545,-15554.2344912515,0.0309632722570534,0.572065250945736,-0.788550165407887,135.92675424089,1.11972152999237,0.160382470844605,0.231846621331137,0.0676739425868897,0.509303468789087,0.123952255480187,0.119522282982597,0.16557863376892,0.554117649095809,2,14Oct24,2024-10-14,5,105,FALSE,2022-08-23,0-10 cm,warming treatment,6,warmed
106,Sihi_60398_106_r1_Fir_09Oct24_300SA_p06_6_1_6186,9724870182.56914,186,-14409.7722777266,0.029310080832332,0.599038410280915,-1.05734399500931,126.50514486368,1.29766534067735,0.135438790459789,0.0908072703145053,0.0977494459344418,0.457614414164219,0.272156800126064,0.163480951112,0.325282702559501,0.51545605080947,1,09Oct24,2024-10-09,6,106,FALSE,2022-09-08,0-10 cm,warming treatment,6,warmed
106,Sihi_60398_106_r2_Fir_14Oct24_300SA_p06_6_1_6372,9121605683.51639,190,-14378.3925304387,0.0302068080663173,0.595061745134925,-1.01864782503781,126.165522348823,1.27378237446365,0.137023121228097,0.0916044008937168,0.121380481086108,0.423477434454994,0.262514329172624,0.201250829134253,0.321081522400343,0.500205874800645,2,14Oct24,2024-10-14,6,106,FALSE,2022-09-08,0-10 cm,warming treatment,6,warmed
107,Sihi_60398_107_r1_Fir_08Oct24_300SA_p03_7_1_6028,11766031731.2496,684,-16982.3461786863,0.028630995087767,0.571295426126838,-0.779390619585079,148.28402065599,1.11398909221139,0.157864662029898,0.189197706249156,0.0476757081162597,0.531438708380474,0.11843271801744,0.142135022831127,0.169315787439545,0.617353259288756,1,08Oct24,2024-10-08,7,107,FALSE,2022-11-16,0-10 cm,warming treatment,6,warmed
107,Sihi_60398_107_r1_Fir_09Oct24_300SA_p06_7_1_6071,24023370534.6318,939,-15463.6446139577,0.0303282228631419,0.567775990004995,-0.744054915383146,134.769410037562,1.09298247553392,0.163340114165681,0.210646923172481,0.0560190066331588,0.53684801551164,0.109283509579079,0.127580200933279,0.15130531351079,0.598887436935452,1,09Oct24,2024-10-09,7,107,FALSE,2022-11-16,0-10 cm,warming treatment,6,warmed
107,Sihi_60398_107_r2_Fir_14Oct24_300SA_p06_7_1_6369,17422259622.6736,1057,-16361.246176855,0.0306005443136711,0.5651650475398,-0.719479389407818,142.635467411096,1.09400368039651,0.17230163254564,0.217046697916002,0.0898948140851759,0.463027956991782,0.101685954081006,0.201520370426818,0.158086382872664,0.560615413169598,2,14Oct24,2024-10-14,7,107,FALSE,2022-11-16,0-10 cm,warming treatment,6,warmed
108,Sihi_60398_108_r1_Fir_09Oct24_300SA_p06_8_1_6176,10074382605.8699,322,-14884.7635330204,0.0313928876736876,0.600137470497709,-1.06518908828662,130.774172413045,1.36312947144344,0.161286263342758,0.0788070296834083,0.080024656890534,0.394833414162979,0.274451246945862,0.217449382679365,0.355920843853358,0.531878939841264,1,09Oct24,2024-10-09,8,108,FALSE,2020-02-25,10-30 cm,Control treatment,1,control
108,Sihi_60398_108_r2_Fir_14Oct24_300SA_p06_8_1_6468,13383202270.2777,398,-15506.4467145762,0.0304446091263583,0.584214944519384,-0.908095501989836,135.623690408377,1.2324995694245,0.159711092502786,0.0821284942545261,0.12628865955867,0.371453290014736,0.214066103261303,0.283875588902078,0.305426128497014,0.542720610770823,2,14Oct24,2024-10-14,8,108,FALSE,2020-02-25,10-30 cm,Control treatment,1,control
108,Sihi_60398_108_r2_Fir_24Oct24_300SA_p06_8_1_6558,11197376334.9067,420,-15779.1897934932,0.0307894306533773,0.583954798169637,-0.906125747961369,138.159331154936,1.23238698368615,0.159267629533149,0.0979906842159268,0.127875913542383,0.357651512404304,0.207608806416255,0.292583540241561,0.292808837624808,0.534030530714732,2,24Oct24,2024-10-24,8,108,FALSE,2020-02-25,10-30 cm,Control treatment,1,control
109,Sihi_60398_109_r1_Fir_09Oct24_300SA_p06_9_1_6150,7636394820.38114,115,-13416.8040312534,0.0287475524806831,0.636668835690919,-1.43322300667781,119.28052815825,1.66657538662883,0.159092739424712,0.0459986709181316,0.0718538741531183,0.335452781080788,0.455865788993354,0.151140551093836,0.485434935303016,0.411436330767187,1,09Oct24,2024-10-09,9,109,FALSE,2021-09-21,10-30 cm,Control treatment,1,control
109,Sihi_60398_109_r2_Fir_14Oct24_300SA_p06_9_1_6402,5785841643.18029,149,-15452.5511079172,0.0281455807429684,0.621826570791732,-1.28585931387603,136.793916913171,1.55247532517012,0.162208004353843,0.0550442450330331,0.120703383405498,0.29962059655641,0.384932391765552,0.227863789121205,0.450004025665146,0.421485949588888,2,14Oct24,2024-10-14,9,109,FALSE,2021-09-21,10-30 cm,Control treatment,1,control
110,Sihi_60398_110_r1_Fir_09Oct24_300SA_p06_10_1_6109,12235332306.3049,199,-12918.2407388387,0.033049387869499,0.614414381482957,-1.21004476624424,114.167883853496,1.5364612096263,0.170281727067774,0.092435529437182,0.0540679148335776,0.487400103216777,0.260549764855189,0.13980292951002,0.315292176986534,0.562238489424388,1,09Oct24,2024-10-09,10,110,FALSE,2022-08-23,10-30 cm,Control treatment,1,control
110,Sihi_60398_110_r2_Fir_14Oct24_300SA_p06_10_1_6356,10239992340.7378,142,-12795.781530351,0.0338252361703339,0.610801065861605,-1.17506008024668,112.962769224653,1.51344611996224,0.174232431420096,0.0992648553557971,0.0951341318037906,0.43514023962787,0.256637861618088,0.187109830966839,0.3306300069278,0.509968898600786,2,14Oct24,2024-10-14,10,110,FALSE,2022-08-23,10-30 cm,Control treatment,1,control
111,Sihi_60398_111_r1_Fir_09Oct24_300SA_p06_11_1_6203,6282548577.86739,342,-18049.8362716669,0.0283588934005532,0.582406851450809,-0.89349324745863,158.259941812238,1.19997628370314,0.141388970945059,0.116555320399894,0.085732299384945,0.489002147010455,0.133368819968583,0.236730282723701,0.202649814966424,0.631435805614555,1,09Oct24,2024-10-09,11,111,FALSE,2022-09-08,10-30 cm,Control treatment,1,control
111,Sihi_60398_111_r2_Fir_14Oct24_300SA_p06_11_1_6267,7146477065.11156,289,-16631.2820634004,0.0295875706735084,0.58313771900299,-0.899640607414086,145.705271448465,1.20324078133292,0.13967319857895,0.108673193378299,0.114506281506268,0.466895376825521,0.14688307397564,0.252835489072775,0.214555200339676,0.60351256366345,2,14Oct24,2024-10-14,11,111,FALSE,2022-09-08,10-30 cm,Control treatment,1,control
112,Sihi_60398_112_r1_Fir_08Oct24_300SA_p03_12_1_6023,7305982376.79137,479,-20132.9645969365,0.0257617424424583,0.56348229238147,-0.700766479242129,175.305297239762,1.06663792058428,0.167433263506835,0.089960404027628,0.1528846122961,0.338045051448538,0.153294920207999,0.352472890063913,0.25591329218942,0.580996772916522,1,08Oct24,2024-10-08,12,112,FALSE,2022-11-16,10-30 cm,Control treatment,1,control
112,Sihi_60398_112_r1_Fir_09Oct24_300SA_p06_12_1_6066,14475262800.6875,644,-17876.0796342288,0.0275494303475064,0.559865994449669,-0.665975549046593,155.308388509625,1.00076798624659,0.150142243352253,0.116597416548409,0.159126714789035,0.327408226810247,0.143655079102778,0.361423312011204,0.237597776184926,0.554484183931215,1,09Oct24,2024-10-09,12,112,FALSE,2022-11-16,10-30 cm,Control treatment,1,control
112,Sihi_60398_112_r2_Fir_14Oct24_300SA_p06_12_1_6322,8449927934.52378,457,-19550.73784591,0.026243972779361,0.556309622662624,-0.630106969255897,169.688294777788,0.963371325899617,0.146831306635916,0.0868089620008744,0.204422976494548,0.271135397078178,0.141299568277288,0.44008403979583,0.248227866392847,0.541182947231212,2,14Oct24,2024-10-14,12,112,FALSE,2022-11-16,10-30 cm,Control treatment,1,control
113,Sihi_60398_113_r1_Fir_09Oct24_300SA_p06_13_1_6224,13573410328.3803,712,-15762.9146529206,0.0314347406723508,0.583751450296947,-0.905383840096245,138.02590853646,1.23093354873754,0.161223604615723,0.161135536314137,0.125272688524029,0.351943864604899,0.180659033911632,0.257582442702633,0.276098727521368,0.497420610512187,1,09Oct24,2024-10-09,13,113,FALSE,2023-01-12,10-30 cm,Control treatment,1,control
113,Sihi_60398_113_r2_Fir_14Oct24_300SA_p06_13_1_6371,12463508640.2757,718,-16227.0509225392,0.0312616902607769,0.580869303508754,-0.877362266936439,142.028052753653,1.20719872557032,0.160465922685243,0.156969713431548,0.148258011611972,0.32618544133205,0.170360273743062,0.295422281330431,0.275656634992338,0.48560629450374,2,14Oct24,2024-10-14,13,113,FALSE,2023-01-12,10-30 cm,Control treatment,1,control
114,Sihi_60398_114_r1_Fir_09Oct24_300SA_p06_14_1_6134,15692059965.5155,501,-18046.0046930666,0.0258686319013162,0.57098278610278,-0.781733303080491,157.650415870981,1.06970326532293,0.124770129530825,0.109846698469474,0.168959468882055,0.398785939959123,0.130326883982897,0.315983429416771,0.194616152035972,0.576231315262087,1,09Oct24,2024-10-09,14,114,FALSE,2023-05-30,10-30 cm,Control treatment,1,control
114,Sihi_60398_114_r2_Fir_14Oct24_300SA_p06_14_1_6339,12320660943.5834,437,-18561.8727331827,0.0257034487956249,0.564778350708135,-0.719883625080737,161.831982512682,1.01481378147586,0.123388294218352,0.103019702742656,0.192538225482831,0.342386053840637,0.12639662737734,0.380766680088647,0.203626787162768,0.561545055537817,2,14Oct24,2024-10-14,14,114,FALSE,2023-05-30,10-30 cm,Control treatment,1,control
115,Sihi_60398_115_r1_Fir_09Oct24_300SA_p06_15_1_6114,15406096374.9517,864,-16865.2915973959,0.0289801565737951,0.576473274893905,-0.838506110969163,147.739594681251,1.16564439896887,0.141821651969289,0.109493875822535,0.187216479028573,0.444879316223319,0.13817717386463,0.281085237178431,0.189241345624111,0.549555486099983,1,09Oct24,2024-10-09,15,115,FALSE,2023-08-22,10-30 cm,Control treatment,1,control
115,Sihi_60398_115_r2_Fir_14Oct24_300SA_p06_15_1_6416,12132296194.0766,1037,-19350.5306008447,0.0275896840911516,0.572694705901867,-0.802179572783691,169.609429158758,1.13958857807268,0.143415737929111,0.1195797534907,0.211936687576851,0.356104229109326,0.125323295544338,0.368103928774337,0.195830170734151,0.513285128608515,2,14Oct24,2024-10-14,15,115,FALSE,2023-08-22,10-30 cm,Control treatment,1,control
116,Sihi_60398_116_r1_Fir_09Oct24_300SA_p06_16_1_6165,17543969889.8928,1011,-16800.4998122553,0.0302110128668243,0.559553429367115,-0.672639154300447,146.620449648233,1.03013803470764,0.136713623824397,0.116177619669426,0.247102798906222,0.447928293079152,0.0813038425360327,0.337857753529791,0.114024808279316,0.54702150165891,1,09Oct24,2024-10-09,16,116,FALSE,2023-12-12,10-30 cm,Control treatment,1,control
116,Sihi_60398_116_r2_Fir_14Oct24_300SA_p06_16_1_6336,16770972453.5808,1017,-16954.7350827856,0.0303390076549724,0.557912027661605,-0.655832601460116,147.879063139347,1.02210124285657,0.142072399460793,0.117236906372887,0.256490835770631,0.430721874171823,0.0827548861830111,0.352241095320679,0.116769694167447,0.533631784404011,2,14Oct24,2024-10-14,16,116,FALSE,2023-12-12,10-30 cm,Control treatment,1,control
117,Sihi_60398_117_r1_Fir_09Oct24_300SA_p06_17_1_6139,12919723415.4544,968,-17816.9202504294,0.0286604166958441,0.576018729171774,-0.828589745570788,155.923990971894,1.17278518529561,0.163027926412932,0.17196497874714,0.0927641896134249,0.442901980127528,0.128495682783188,0.23208854957136,0.195252790786872,0.575270765171923,1,09Oct24,2024-10-09,17,117,FALSE,2020-02-25,10-30 cm,warming treatment,2,warmed
117,Sihi_60398_117_r2_Fir_14Oct24_300SA_p06_17_1_6327,11713248870.6491,1037,-18619.7392668996,0.0283125294896765,0.576317373726841,-0.83278530272671,163.126644973863,1.16465309321234,0.155954873355076,0.166856679352574,0.102312052859665,0.415382184808712,0.131987526448926,0.254924794461029,0.21183302185653,0.566914964562898,2,14Oct24,2024-10-14,17,117,FALSE,2020-02-25,10-30 cm,warming treatment,2,warmed
118,Sihi_60398_118_r1_Fir_09Oct24_300SA_p06_18_1_6153,28346067021.8706,1452,-15646.0708700893,0.0318316204564395,0.558375131682731,-0.656895112081602,136.342577367035,1.11189296156601,0.187460512109827,0.187249481419555,0.152477607462496,0.435268696347464,0.0600863804763614,0.300191533426883,0.142157065496175,0.540044191065384,1,09Oct24,2024-10-09,18,118,FALSE,2021-09-21,10-30 cm,warming treatment,2,warmed
118,Sihi_60398_118_r2_Fir_14Oct24_300SA_p06_18_1_6454,28794870653.9158,940,-15490.4975129321,0.0305174187392366,0.555301927723012,-0.626109318199157,134.682499034966,1.03106497643699,0.169578213446905,0.194864967265389,0.202451885378022,0.385217791816016,0.0604084819141411,0.335440362792741,0.160005455171324,0.471166047303308,2,14Oct24,2024-10-14,18,118,FALSE,2021-09-21,10-30 cm,warming treatment,2,warmed
118,Sihi_60398_118_r2_Fir_24Oct24_300SA_p06_18_1_6544,24908086436.744,1005,-15751.669333052,0.03093872425096,0.556341445404403,-0.636021802495816,137.146507334946,1.04997693595172,0.170874779830482,0.179325321913386,0.194329254790335,0.387428523798681,0.0649856043685787,0.342629667408485,0.163557027414083,0.491830969406857,2,24Oct24,2024-10-24,18,118,FALSE,2021-09-21,10-30 cm,warming treatment,2,warmed
119,Sihi_60398_119_r1_Fir_09Oct24_300SA_p06_19_1_6226,9551691591.52069,260,-15802.8282125986,0.0293486941636158,0.586120798427215,-0.932225585888322,138.285105863697,1.22238981966281,0.146460972973372,0.13728682130834,0.180426143069306,0.286227338940032,0.22965116942264,0.317329085937767,0.307685374949281,0.41436995256727,1,09Oct24,2024-10-09,19,119,FALSE,2022-08-23,10-30 cm,warming treatment,2,warmed
119,Sihi_60398_119_r2_Fir_14Oct24_300SA_p06_19_1_6263,7276955057.98231,280,-16765.3540379241,0.029405116989603,0.582159984613822,-0.891997140578536,146.616707370481,1.23222458414872,0.165427219568104,0.141021580660614,0.178637592087161,0.274371435465519,0.21890989889973,0.334434117760079,0.298683044869491,0.425459337069389,2,14Oct24,2024-10-14,19,119,FALSE,2022-08-23,10-30 cm,warming treatment,2,warmed
120,Sihi_60398_120_r1_Fir_09Oct24_300SA_p06_20_1_6217,4728433080.83247,34,-10354.5062056196,0.0382859822195644,0.632091660891838,-1.39394328482093,92.5030287151651,1.77969484621879,0.223689540956556,0.276021018206176,0.031804184767246,0.215378560346265,0.370797066097134,0.137803355350425,0.449612942897563,0.264617724551291,1,09Oct24,2024-10-09,20,120,FALSE,2022-09-08,10-30 cm,warming treatment,2,warmed
120,Sihi_60398_120_r2_Fir_14Oct24_300SA_p06_20_1_6409,3686416291.18105,39,-10527.0223842524,0.0393005860796761,0.624041126573314,-1.31544874831582,93.7869561210225,1.74471197660505,0.235027811692714,0.300681102645386,0.0528515446202944,0.19838865655038,0.326014800916285,0.174915439887949,0.398632468253561,0.268473181010218,2,14Oct24,2024-10-14,20,120,FALSE,2022-09-08,10-30 cm,warming treatment,2,warmed
121,Sihi_60398_121_r1_Fir_09Oct24_300SA_p06_21_1_6207,26879926768.4995,489,-13510.9568319201,0.0332260204344027,0.587873835985318,-0.946535062288077,118.498799069491,1.30580144790274,0.172243683842666,0.15495001871728,0.0634535274520076,0.540684743351895,0.167225942145044,0.130637194327223,0.203544352547706,0.588749853649754,1,09Oct24,2024-10-09,21,121,FALSE,2022-11-16,10-30 cm,warming treatment,2,warmed
121,Sihi_60398_121_r2_Fir_14Oct24_300SA_p06_21_1_6431,28623050468.6525,446,-13198.3778246734,0.0348581625396051,0.570398263506727,-0.774897178328775,114.956168453809,1.26878093735048,0.215188480561175,0.153261993161924,0.210769627162934,0.373752403393163,0.136660947808348,0.312888509792485,0.182548284166595,0.476856241352628,2,14Oct24,2024-10-14,21,121,FALSE,2022-11-16,10-30 cm,warming treatment,2,warmed
121,Sihi_60398_121_r2_Fir_24Oct24_300SA_p06_21_1_6521,32387291827.3855,563,-14129.6255181229,0.0324702265192877,0.575376589415803,-0.821761060968286,123.383748865791,1.19690823736566,0.169173897691254,0.135085466775157,0.123439374857148,0.486835093828211,0.146113324722968,0.216061614450614,0.188588116705776,0.571085794811764,2,24Oct24,2024-10-24,21,121,FALSE,2022-11-16,10-30 cm,warming treatment,2,warmed
122,Sihi_60398_122_r1_Fir_09Oct24_300SA_p06_22_1_6122,29358689454.0139,698,-13707.4563411108,0.0332506301950944,0.58735810756731,-0.941230833872709,120.290591034017,1.30429762737801,0.173827081954029,0.193040347394827,0.0460647822092775,0.553040674065241,0.138396786631479,0.102668562384667,0.178545593491976,0.59835303872893,1,09Oct24,2024-10-09,22,122,FALSE,2023-01-12,10-30 cm,warming treatment,2,warmed
122,Sihi_60398_122_r2_Fir_14Oct24_300SA_p06_22_1_6467,31464443174.6736,674,-13457.641087744,0.0347680233462538,0.574202663567897,-0.812048835336621,117.514475587859,1.27366909748862,0.203380560919948,0.179487040657913,0.157916329614625,0.436994735843342,0.112746860964382,0.247040498173039,0.166721370632111,0.524980023049268,2,14Oct24,2024-10-14,22,122,FALSE,2023-01-12,10-30 cm,warming treatment,2,warmed
122,Sihi_60398_122_r2_Fir_24Oct24_300SA_p06_22_1_6557,32943018993.684,713,-13555.0878044331,0.0345034654149471,0.575479892957087,-0.824345792400401,118.450076973887,1.26236156997527,0.194004244314945,0.165984507922341,0.15004479928548,0.45650177660138,0.116999596112379,0.241050697592973,0.168756901548806,0.537800713338706,2,24Oct24,2024-10-24,22,122,FALSE,2023-01-12,10-30 cm,warming treatment,2,warmed
123,Sihi_60398_123_r1_Fir_09Oct24_300SA_p06_23_1_6184,26026410063.7897,747,-14019.0295619834,0.0327661139173231,0.584790762418214,-0.917869670832335,123.002832971192,1.27850758412767,0.167947685375066,0.183832107590628,0.0617311995865984,0.549886495698549,0.120247032618102,0.143910927791839,0.174641265470427,0.583895231081046,1,09Oct24,2024-10-09,23,123,FALSE,2023-05-30,10-30 cm,warming treatment,2,warmed
123,Sihi_60398_123_r2_Fir_14Oct24_300SA_p06_23_1_6392,22662818058.5447,763,-14391.5305889428,0.0329016750129416,0.581028713238762,-0.880242863895075,126.04537203253,1.26120073069548,0.174854864669477,0.175403145897933,0.0888013146779623,0.501661825776279,0.117143711679612,0.199061027600885,0.181622722622481,0.565852177241065,2,14Oct24,2024-10-14,23,123,FALSE,2023-05-30,10-30 cm,warming treatment,2,warmed
124,Sihi_60398_124_r1_Fir_08Oct24_300SA_p03_24_1_6036,22648056906.413,1038,-14957.5864700959,0.0314383830279436,0.582462416395423,-0.896201709105523,131.300566028433,1.25720669879749,0.163780958935942,0.19035425255349,0.0750260896254191,0.556898069890897,0.0918979477550407,0.152302715001784,0.152179874285913,0.593563225005425,1,08Oct24,2024-10-08,24,124,FALSE,2023-08-22,10-30 cm,warming treatment,2,warmed
124,Sihi_60398_124_r1_Fir_09Oct24_300SA_p06_24_1_6044,33549972077.5876,771,-13535.0076912295,0.0337205244041962,0.59206133950245,-0.993438453564882,119.189913622836,1.40749494040058,0.198308575077603,0.197097566624337,0.110243995200688,0.450172901440011,0.131926919498973,0.195896272879738,0.230842889539671,0.48760072635894,1,09Oct24,2024-10-09,24,124,FALSE,2023-08-22,10-30 cm,warming treatment,2,warmed
124,Sihi_60398_124_r2_Fir_14Oct24_300SA_p06_24_1_6284,26401955782.7582,855,-13952.837689171,0.0338375813763831,0.585584109959301,-0.927585157084503,122.609037691374,1.3265112753674,0.18573059156167,0.204425721196501,0.0903686741047742,0.493070998649275,0.112184111280838,0.182284281932377,0.188043875364245,0.530908801075423,2,14Oct24,2024-10-14,24,124,FALSE,2023-08-22,10-30 cm,warming treatment,2,warmed
125,Sihi_60398_125_r1_Fir_08Oct24_300SA_p03_25_1_6010,24285213266.0647,913,-14829.8783307476,0.031856294268289,0.581045068939767,-0.881643456282446,130.133934039889,1.24863047100012,0.163400491119691,0.178595469187489,0.0798921973540333,0.586550810932883,0.0893418850670073,0.138789775960458,0.128897949687025,0.623911251856637,1,08Oct24,2024-10-08,25,125,FALSE,2023-12-12,10-30 cm,warming treatment,2,warmed
125,Sihi_60398_125_r1_Fir_09Oct24_300SA_p06_25_1_6053,35807667181.0391,811,-13263.2246967981,0.0347937089564023,0.585499467382067,-0.928103248256118,116.513134313034,1.36785544994624,0.202731806475642,0.206155213503555,0.129148093807745,0.469375980169566,0.114405950882084,0.186206147577268,0.179178392567902,0.510091286294134,1,09Oct24,2024-10-09,25,125,FALSE,2023-12-12,10-30 cm,warming treatment,2,warmed
125,Sihi_60398_125_r2_Fir_14Oct24_300SA_p06_25_1_6438,33254278767.0104,645,-11818.7417036891,0.0381682663798707,0.580057268796562,-0.873891587404081,103.544061184069,1.40846146905558,0.238724248037408,0.244337787612328,0.204512407662842,0.300838041212978,0.1027918884249,0.290647262297132,0.213023016711838,0.399511808465651,2,14Oct24,2024-10-14,25,125,FALSE,2023-12-12,10-30 cm,warming treatment,2,warmed
125,Sihi_60398_125_r2_Fir_24Oct24_300SA_p06_25_1_6528,39979332424.1617,723,-13026.680355279,0.0356229902513486,0.578218943936522,-0.855234682784921,114.09558205567,1.31720432629439,0.203268851176234,0.188186868722125,0.166567429695784,0.453759975693479,0.0979244097035955,0.240925043296841,0.160872460859582,0.503576943306466,2,24Oct24,2024-10-24,25,125,FALSE,2023-12-12,10-30 cm,warming treatment,2,warmed
126,Sihi_60398_126_r1_Fir_08Oct24_300SA_p03_26_1_6017,15332769504.7944,316,-13508.3675657953,0.0333651778982252,0.600280787519139,-1.07375376759758,119.045372136406,1.43708507924773,0.176170024718339,0.140316614761708,0.0536515449006882,0.509074125788822,0.20351216182597,0.143627710915653,0.250830900511773,0.5626483566128,1,08Oct24,2024-10-08,26,126,FALSE,2017-05-31,10-30 cm,Control treatment,3,control
126,Sihi_60398_126_r1_Fir_09Oct24_300SA_p06_26_1_6060,23331773502.3252,260,-12560.793030673,0.0341768455928737,0.607974602321605,-1.14851532598864,110.975913477328,1.51286813566469,0.18696368672045,0.145984557487156,0.0439877845842308,0.484077803890643,0.241687878727902,0.126923013997455,0.295778070425703,0.519137590887008,1,09Oct24,2024-10-09,26,126,FALSE,2017-05-31,10-30 cm,Control treatment,3,control
