sample_id,sample_num,plot,treatment,date,depth_cm,sample_run_n,total_peak_area_mean,formula_detected_n_mean,cue_wmean,nosc_wmean,lambda_wmean,h_to_c_wmean,o_to_c_wmean,richness,shannon_classes,evenness,mean_nosc_pa,mean_hc,mean_oc,frac_labile,frac_aromatic,frac_lignin,year,doy,date_num,doy_sin,doy_cos,depth_group,flux_mean7d,flux_sd7d,vwc_mean7d,vwc_sd7d,temperature_mean7d,temperature_sd7d,temp_20_30_mean7d,temp_20_30_sd7d,temp_40_50_mean7d,temp_40_50_sd7d,vwc_20_30_mean7d,vwc_20_30_sd7d,vwc_40_50_mean7d,vwc_40_50_sd7d,flux_mean30d,flux_sd30d,vwc_mean30d,vwc_sd30d,temperature_mean30d,temperature_sd30d,temp_20_30_mean30d,temp_20_30_sd30d,temp_40_50_mean30d,temp_40_50_sd30d,vwc_20_30_mean30d,vwc_20_30_sd30d,vwc_40_50_mean30d,vwc_40_50_sd30d,flux_mean90d,flux_sd90d,vwc_mean90d,vwc_sd90d,temperature_mean90d,temperature_sd90d,temp_20_30_mean90d,temp_20_30_sd90d,temp_40_50_mean90d,temp_40_50_sd90d,vwc_20_30_mean90d,vwc_20_30_sd90d,vwc_40_50_mean90d,vwc_40_50_sd90d,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,npoc_ug_mL_lysimiter_surface_chemistry_last365d,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,tn_ug_mL_lysimiter_surface_chemistry_mean180d,tn_ug_mL_lysimiter_surface_chemistry_last365d,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,po4_ugP_mL_lysimiter_surface_chemistry_last365d,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,no3_ugN_mL_lysimiter_surface_chemistry_last365d,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,npoc_mg_l_10cm_pwchemistry_mean180d,npoc_mg_l_10cm_pwchemistry_last365d,npoc_mg_l_10cm_pwchemistry_days_since365d,tdn_mg_l_10cm_pwchemistry_mean180d,tdn_mg_l_10cm_pwchemistry_last365d,tdn_mg_l_10cm_pwchemistry_days_since365d,npoc_mg_l_30cm_pwchemistry_mean180d,npoc_mg_l_30cm_pwchemistry_last365d,npoc_mg_l_30cm_pwchemistry_days_since365d,tdn_mg_l_30cm_pwchemistry_mean180d,tdn_mg_l_30cm_pwchemistry_last365d,tdn_mg_l_30cm_pwchemistry_days_since365d,tfvol_ml_plotmean_throughfall_mean180d,tfvol_ml_plotmean_throughfall_last365d,tfvol_ml_plotmean_throughfall_days_since365d,npoc_mgC_L_plotmean_throughfall_mean180d,npoc_mgC_L_plotmean_throughfall_last365d,npoc_mgC_L_plotmean_throughfall_days_since365d,tdn_mgN_L_plotmean_throughfall_mean180d,tdn_mgN_L_plotmean_throughfall_last365d,tdn_mgN_L_plotmean_throughfall_days_since365d,litterfall_mean_g_m2_mean180d,litterfall_mean_g_m2_last365d,litterfall_mean_g_m2_days_since365d,rootstock_g_m2_0_10_minirhizotron_mean180d,rootstock_g_m2_0_10_minirhizotron_last365d,rootstock_g_m2_0_10_minirhizotron_days_since365d,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,rootmortality_g_m2_day_0_10_minirhizotron_last365d,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,rootstock_g_m2_10_20_minirhizotron_mean180d,rootstock_g_m2_10_20_minirhizotron_last365d,rootstock_g_m2_10_20_minirhizotron_days_since365d,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,rootmortality_g_m2_day_10_20_minirhizotron_last365d,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,rootstock_g_m2_20_30_minirhizotron_mean180d,rootstock_g_m2_20_30_minirhizotron_last365d,rootstock_g_m2_20_30_minirhizotron_days_since365d,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,rootmortality_g_m2_day_20_30_minirhizotron_last365d,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,cv_fold
98,98,6,warmed,2020-09-09,10,2,38917062010.2563,1650.5,0.553025383957589,-0.597913109671741,0.0324397485636182,1.08131395689949,0.228808833885575,810,1.19510063827465,0.666998366019261,-0.479848164961101,1.04077585707543,0.25839473779677,0.0617283950617284,0.458024691358025,0.464197530864198,2020,253,18514,-0.935834897334994,-0.352438710884603,surface,3.32400412060041,0.475333178786623,0.438597226578675,0.0107398635277483,26.6154588017598,0.446506824438169,26.6644109782609,0.420108377956946,26.4168235119048,0.306024930918513,0.425747323498965,0.00848615510651568,0.425747323498965,0.00848615510651568,3.34824518844328,0.594284078994771,0.413880837029699,0.0416046454422374,26.6962427289444,0.81017106863514,26.8618988562973,0.655884683626937,26.6432135863515,0.515175002060091,0.414335967035874,0.0182838182710295,0.414335967035874,0.0182838182710295,3.2190306783605,0.769499029943165,0.416126902791414,0.0331525336362917,26.9382386441933,0.65701381511149,27.1228106505255,0.508397549475413,26.8412531942495,0.403728329586873,0.411740220205009,0.0185666724367243,0.411740220205009,0.0185666724367243,18.0458333333333,27.14,85,1.46738333333333,2.396,85,0.0433262833333333,0.068,85,0.5488007215,0.616329168,85,0.203583333333333,0.274,85,11.492,1.0724,323,0.37635,0.7242,323,3.09106666666667,2.6552,0,0.492966666666667,0.3461,0,,,,,,,,,,20.7633006198347,13.1650309917355,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
99,99,6,warmed,2020-10-06,10,2,25978096381.6722,1517.5,0.560017138836839,-0.667643621094868,0.0315555168205099,1.07991655545003,0.196381054102705,748,1.22003184824267,0.680912739235191,-0.54087770643238,1.03300542527228,0.223836066035054,0.0855614973262032,0.502673796791444,0.407754010695187,2020,280,18541,-0.994566756970634,0.104100748935426,surface,2.08632101190476,0.142253674064804,0.433479450595238,0.00378292646045273,26.2310419642857,0.327244607813011,26.8150179166667,0.0901019619987175,26.6949321428571,0.060403562280183,0.434402442261905,0.00206396945892781,0.434402442261905,0.00206396945892781,2.81077744756437,0.581509161287658,0.39864952635038,0.0547069902959542,26.6802120283365,0.455354066904948,27.0181993425365,0.201894684774252,26.8026302401072,0.132175400787448,0.414954461470645,0.0220552350955775,0.414954461470645,0.0220552350955775,3.00093439229057,0.631974002071522,0.410610179570528,0.0430066182733974,26.7917079136811,0.596594948142345,27.0563021576073,0.456470939665155,26.809065274461,0.359967307753068,0.414771556176305,0.0176826928114563,0.414771556176305,0.0176826928114563,18.014,27.14,112,1.60309230769231,2.396,112,0.0473542815384615,0.068,112,0.745223826076923,0.616329168,112,0.194615384615385,0.274,112,10.2093714285714,1.0724,350,0.355985714285714,0.7242,350,3.3773,4.236,0,0.628525,1.0352,0,,,,,,,,,,20.7265695578345,13.1650309917355,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
100,100,6,warmed,2020-11-05,10,2,62099745468.7707,3065.5,0.534043458881425,-0.407259159034747,0.0378015532001149,1.09961275101466,0.329168280185574,1639,1.27710862910882,0.71276789716593,-0.304787741107853,1.06015508249113,0.346887083606243,0.0780964002440513,0.316046369737645,0.541793776693106,2020,310,18571,-0.813667830445599,0.581330079815204,surface,,,,,,,,,,,,,,,2.12430764634986,0.300650154851586,0.418817291546143,0.0228516880971243,26.4639931508265,0.404825639497338,26.9800288943002,0.123868464337931,26.7259077020202,0.122684209524526,0.413551991594517,0.0102373636600832,0.413551991594517,0.0102373636600832,2.81614585547618,0.711269907757853,0.407034689227042,0.0434981741486071,26.6405457651043,0.608381992612504,26.9582566933182,0.462757965795951,26.7341773091123,0.360655863552464,0.413038208336764,0.0193533108412832,0.413038208336764,0.0193533108412832,17.0296923076923,12.756,1,1.81126153846154,3.7,1,0.0552936446153846,0.113,1,1.04152951161538,3.024362881,1,0.169076923076923,0.019,1,8.6231,1.279,0,0.3814875,0.6848,0,3.0358,1.6698,0,0.62806,0.6262,0,,,,,,,,,,20.4357088784421,13.1650309917355,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
101,101,6,warmed,2021-02-09,10,2,13399000050.7053,476,0.550479994553057,-0.57155006957645,0.0298682841008843,0.96341999819638,0.177941009778365,311,1.1140332732725,0.62175380814505,-0.493517188494161,1.00096681154664,0.235991487853036,0.0482315112540193,0.543408360128617,0.405144694533762,2021,40,18667,0.635068313486744,0.772455977519174,surface,1.76637962008282,0.190554710176753,0.416614584083851,0.0144421651195542,24.0160491977226,0.187216675500484,24.525243113354,0.0654162206237239,24.415044693323,0.0374193339078691,0.423035657906315,0.00650174869355428,0.423035657906315,0.00650174869355428,1.75872698085749,0.219157305938749,0.387907439269324,0.0405330557313866,23.9617205006039,0.278058813130058,24.4591896376812,0.159873650571072,24.3837929296498,0.113523336787965,0.407853819073068,0.0176224698094856,0.407853819073068,0.0176224698094856,1.74276943081753,0.227602978089356,0.414554548993512,0.0364977539691739,24.0843900388794,0.462626584402189,24.8230569509139,0.456326941402673,24.7929027381861,0.457271333969352,0.416051113229954,0.0147637326840317,0.416051113229954,0.0147637326840317,11.6410769230769,9.024,84,2.06330769230769,0.6446,84,0.0406923076923077,0.011,84,1.59183726953846,0.18404815,84,0.0253076923076923,0.011,84,2.77196363636364,1.279,96,0.668363636363636,0.6848,96,2.77431428571429,1.6698,96,0.805414285714286,0.6262,96,,,,,,,,,,16.262314091411,13.1650309917355,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
102,102,6,warmed,2021-02-23,10,2,23796307591.7001,1470.5,0.55461551726729,-0.614323554427836,0.0319025561174581,1.0621265062796,0.212799503903395,768,1.23744351678466,0.690630376474464,-0.489894123462548,1.0270164220267,0.248832491472253,0.0755208333333333,0.486979166666667,0.424479166666667,2021,54,18681,0.800980330978291,0.598690662517721,surface,1.59987992045455,0.149371318981761,0.429270378419913,0.0142542598470339,24.0350964736652,0.113265650447131,24.5439450717893,0.0856900356029,24.4172446298701,0.0429314355622362,0.423372778614719,0.00917221386743535,0.423372778614719,0.00917221386743535,1.70960595775143,0.178194339620769,0.405008861292051,0.0440125432555807,23.9049771247621,0.276669298207565,24.4626008652906,0.155315377900042,24.3657317788922,0.100185110790574,0.416206991014987,0.0191971839743476,0.416206991014987,0.0191971839743476,1.73666931860818,0.219081517585633,0.415559858864844,0.0341112997573634,24.023048269958,0.404310547172469,24.7421408485239,0.393923751924599,24.6970552930812,0.401461915504379,0.416784513649155,0.0140986195827132,0.416784513649155,0.0140986195827132,11.4847142857143,9.024,98,2.01308571428571,0.6446,98,0.0387142857142857,0.011,98,1.54556622828571,0.18404815,98,0.0235,0.011,98,2.67063333333333,1.279,110,0.6395,0.6848,110,3.027275,1.6698,110,0.7567375,0.6262,110,,,,,,,,,,15.856632639191,13.1650309917355,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
103,103,6,warmed,2021-06-03,10,2,30557898108.2971,1622,0.561313988554792,-0.682101707056421,0.0321022792636526,1.09198861943218,0.193730332576364,806,1.26144627240132,0.704026569450638,-0.559009405554992,1.06970215043669,0.232377067330196,0.107940446650124,0.466501240694789,0.420595533498759,2021,154,18781,0.472759209286278,-0.881191653407483,surface,2.20360526785714,0.237608779205988,0.297270706845238,0.0164946149213446,26.0963877529762,0.290360836443843,26.1725879613095,0.0393563274918889,25.9378216369048,0.0108757486569634,0.390170654315476,0.0101832699862977,0.390170654315476,0.0101832699862977,2.04376861233229,0.330565187672561,0.237519871305894,0.0439002211489852,26.5295625870058,0.678849692607216,26.068402601279,0.197756564606388,25.7766258702486,0.206858991765112,0.318119709162387,0.0550059853090795,0.318119709162387,0.0550059853090795,2.09277151148519,0.335698715303931,0.246428488434324,0.0476195302332444,26.3412472925653,0.816326746858789,25.8792680284339,0.544764662946721,25.5917371214213,0.53659241208335,0.325290277982366,0.0548728195320431,0.325290277982366,0.0548728195320431,13.4063076923077,14.084,1,2.62298461538462,0.6832,1,0.0266666666666667,0.021,28,2.16273067016667,3.564863327,28,0.0401666666666667,0.019,28,3.25186666666667,1.1772,0,0.758811111111111,0.1229,0,3.3866,1.6698,210,0.8117,0.6262,210,,,,,,,,,,15.5991636204704,29.084194214876,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
104,104,6,warmed,2021-12-15,10,2,14516501191.3192,462.5,0.578656560371945,-0.852165891883124,0.0301220633853943,1.17656413795947,0.163797263433833,189,1.17013847264842,0.727047911328692,-0.587555794186129,0.985445188144702,0.174145970053199,0.0899470899470899,0.645502645502646,0.264550264550265,2021,349,18976,-0.27591294500296,0.961182629254084,surface,1.67468353884712,0.0741715589995183,0.41156583862782,0.00579945289899413,26.1613834116541,0.48709651312594,25.8670770081454,0.265686708950379,25.5932570457394,0.173851740470373,0.409512536184211,0.00606581942736432,0.409512536184211,0.00606581942736432,1.71275948223463,0.115574603009393,0.410184347720627,0.00580321569909549,26.1054774388623,0.441822933932722,25.8570591755272,0.235078243404232,25.5944715027468,0.151429703891341,0.409160818926103,0.00537246056178552,0.409160818926103,0.00537246056178552,1.71275948223463,0.115574603009393,0.410184347720627,0.00580321569909549,26.1054774388623,0.441822933932722,25.8570591755272,0.235078243404232,25.5944715027468,0.151429703891341,0.409160818926103,0.00537246056178552,0.409160818926103,0.00537246056178552,11.8491111111111,4.672,58,2.61757777777778,0.4776,58,0.0921538461538462,0.188,14,0.893644229923077,0.203263871,14,0.554846153846154,0.073,14,0.940557142857143,0.7492,43,0.167511428571429,0.1541,43,,4.798,295,,0.416,295,,,,,,,,,,15.813930387794,16.073347107438,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
105,105,6,warmed,2022-08-23,10,2,16960708808.9912,553,0.571976132739057,-0.78718089123555,0.0307179570038061,1.11415944673514,0.15849088401149,261,1.05310939215692,0.65433365525993,-0.546668672749591,0.959024182587356,0.184073452647485,0.0421455938697318,0.647509578544061,0.310344827586207,2022,235,19227,-0.78393381668292,-0.620844401650647,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00438774635611,1.04100263202676,0.244879139801725,0.0642977968885742,27.9897608471774,1.37461446106467,26.8612530875017,0.465190375790208,18.111438,11.6833117775355,0.295866833379158,0.0401104575165445,0.295866833379158,0.0401104575165445,75.30725,6.915,14,0.743808333333333,0.5085,14,0.014,0.014,168,0.094535108,0.094535108,168,0.053,0.053,168,2.675,1.091,0,0.28448,0.2005,0,2.33396666666667,0.8368,0,0.3996,0.4027,0,,,,,,,,,,23.2302631578947,11.9805010330579,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
106,106,6,warmed,2022-09-08,10,2,9423237933.04277,188,0.59705007770792,-1.03799591002356,0.0297584444493247,1.2857238575705,0.136230955843943,72,0.920643142239845,0.572027746536349,-0.650197811842274,0.912485281256611,0.10363433621045,0.0555555555555556,0.819444444444445,0.125,2022,251,19243,-0.923157872964704,-0.384421047268855,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36557854146538,1.47025208306712,0.198819325242888,0.0250033717061539,28.8097811826355,1.11350457109753,26.8167090327429,0.640883879868839,17.0160666666667,12.76205,0.301833951317767,0.0440708952936284,0.301833951317767,0.0440708952936284,69.9681538461539,4.308,2,0.737392307692308,0.5488,2,,0.014,184,,0.094535108,184,,0.053,184,2.5398,1.2,0,0.31032,0.3461,0,2.15268571428571,1.065,0,0.420528571428571,0.5461,0,,,,,,,,,,23.8889368705457,11.9805010330579,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
107,107,6,warmed,2022-11-16,10,3,17737220629.5184,893.333333333333,0.568078821223877,-0.747641641458681,0.0298532540881933,1.10032508271394,0.164502136247073,545,1.24223380209259,0.693303885609035,-0.545909673539146,1.00091072493067,0.201320952573703,0.0972477064220184,0.579816513761468,0.321100917431193,2022,320,19312,-0.702147949404698,0.712031078778713,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7090769230769,7.723,1,0.8263,0.5179,1,,0.014,253,,0.094535108,253,,0.053,253,1.87503333333333,0.4079,0,0.322611111111111,0.3408,0,1.46072222222222,0.7924,0,0.485033333333333,0.4365,0,,,,,,,,,,20.8200410202504,11.9805010330579,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
108,108,1,control,2020-02-25,30,3,11551653737.0181,380,0.58943573772891,-0.959803446079276,0.0308756424844744,1.27600534151803,0.160088328459564,189,1.34012205348131,0.832664648401704,-0.763067851377917,1.11135189129789,0.143274819838341,0.275132275132275,0.560846560846561,0.164021164021164,2020,56,18317,0.821100117812889,0.570784194356904,subsurface,3.00368567857143,0.494692787037475,0.303305549404762,0.0494561986805616,21.9475467857143,0.392968993002482,22.63886125,0.234698045938769,22.9426048214286,0.192445193401549,0.411122743452381,0.0155603616670286,0.411122743452381,0.0155603616670286,3.12357119650603,0.454387322070916,0.32173958556966,0.0536021960778501,22.3375657483615,0.359385746148784,22.8196900717586,0.174095202621297,23.0490250916101,0.126629256713312,0.401138671067194,0.0190490979431462,0.401138671067194,0.0190490979431462,3.13867726146923,0.621509899504934,0.379806347683584,0.0545046987657535,22.7588195892322,0.603998624073958,23.2336641342724,0.44739571974366,23.4531647561012,0.411136408931279,0.416477776991106,0.0176598229449072,0.416477776991106,0.0176598229449072,8.69969230769231,6.566,125,1.27463076923077,0.834,125,0.0536062630769231,0.03322421,125,0.844373770769231,0.587602954,125,0.143852138461538,0.06237312,125,2.3327,5.336,210,0.3407125,0.4884,210,0.8478,1.8086,140,0.39394,0.5002,140,,,,,,,,,,13.2610766177602,13.9332318399304,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
109,109,1,control,2021-09-21,30,2,6711118231.78072,132,0.629247703241326,-1.35954116027692,0.0284465666118257,1.60952535589947,0.160650371889277,24,1.4335286453659,0.89070142705775,-0.929023282988013,1.28286515826519,0.147860940450028,0.416666666666667,0.333333333333333,0.25,2021,264,18891,-0.985423754291952,-0.170117678320491,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3848333333333,6.632,0,3.16371666666667,1.4728,0,0.108583333333333,0.113,0,2.06479049341667,0.848957784,0,0.188916666666667,0.155,0,4.04066666666667,1.674,39,0.2915,0.3054,39,1.03888571428571,0.871,39,0.497071428571429,0.6196,39,,,,,,,,,,16.2867896594534,29.084194214876,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
110,110,1,control,2022-08-23,30,2,11237662323.5213,170.5,0.612607723672281,-1.19255242324546,0.0334373120199165,1.52495366479427,0.172257079243935,49,0.956567274794814,0.594348665086502,-0.652786371583604,0.943923566742559,0.110893735592903,0.122448979591837,0.775510204081633,0.102040816326531,2022,235,19227,-0.78393381668292,-0.620844401650647,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70301990031746,0.391191123467286,0.221381588928571,0.045728839364353,25.360260911746,1.01116161826055,24.6110808369841,0.250627507822378,17.074539,11.0264270736502,0.25664594612381,0.0143492071261794,0.25664594612381,0.0143492071261794,13.0196666666667,18.9,14,4.1341,4.901,14,0.048,0.073,182,0.565603816,0.90518035,182,0.061,0.071,182,1.04545,0.8499,0,0.1889,0.2626,0,1.262075,0.673,0,0.686725,0.5947,0,,,,,,,,,,23.2302631578947,16.073347107438,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
111,111,1,control,2022-09-08,30,2,6714512821.48948,315.5,0.582772285226899,-0.896566927436358,0.0289732320370308,1.20160853251803,0.140531084762005,131,1.29259804865112,0.803136323970526,-0.707039462852119,1.04025900034127,0.133735033388791,0.16793893129771,0.625954198473283,0.206106870229008,2022,251,19243,-0.923157872964704,-0.384421047268855,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48572799691358,0.45319726688107,0.176817164351852,0.00725140001673439,25.9948950987654,0.677489609060886,24.8520590246914,0.090461461862138,16.4998,12.37485,0.244023136388889,0.0051855553293337,0.244023136388889,0.0051855553293337,13.8478461538462,17.59,2,4.408,3.896,2,,0.073,198,,0.90518035,198,,0.071,198,1.08595,1.322,0,0.28355,0.3045,0,1.15276,0.7155,0,0.64322,0.4692,0,,,,,,,,,,23.8889368705457,16.073347107438,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
112,112,1,control,2022-11-16,30,3,10077057704.0009,526.666666666667,0.559885969831254,-0.665616332514873,0.0265183818564419,1.01025907757683,0.154802271165001,333,1.32994049381835,0.742253922280833,-0.612940607510384,1.01232396614453,0.169762303591929,0.174174174174174,0.603603603603604,0.216216216216216,2022,320,19312,-0.702147949404698,0.712031078778713,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9636923076923,5.212,1,3.73106923076923,0.4381,1,,0.073,267,,0.90518035,267,,0.071,267,1.1504,0.6619,0,1.11588,0.2745,0,1.0554875,0.4463,0,0.5164625,0.2907,0,,,,,,,,,,20.8200410202504,23.1126033057851,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
113,113,1,control,2023-01-12,30,2,13018459484.328,715,0.58231037690285,-0.891373053516342,0.0313482154665638,1.21906613715393,0.160844763650483,257,1.33188645696772,0.827547584580869,-0.630781415416529,1.02237555179709,0.163099117145006,0.155642023346304,0.610894941634241,0.233463035019455,2023,12,19369,0.204966113969495,0.978769069864922,subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0631538461538,16.16,2,4.03714615384615,11.6,2,,0.073,324,,0.90518035,324,,0.071,324,1.12723333333333,0.6619,57,1.03383333333333,0.2745,57,0.963711111111111,2.089,0,0.4414,0.3383,0,,,,,,,,,,19.6266804035943,24.5637913223141,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
114,114,1,control,2023-05-30,30,2,14006360454.5495,469,0.567880568405457,-0.750808464080614,0.0257860403484706,1.0422585233994,0.124079211874589,160,1.29026474599753,0.80168656151895,-0.705393401231405,1.03345001085689,0.120702633507657,0.15,0.6125,0.2375,2023,150,19507,0.53222713884744,-0.846601602097627,subsurface,,,,,,,,,,,,,,,2.40760592380698,0.389635849862684,0.32336877484338,0.0227138173829703,24.7875560666304,0.280681986227469,24.1369468393456,0.17948043812783,24.0473625727532,0.192533045009708,0.380576303449679,0.0164675585100993,0.380576303449679,0.0164675585100993,2.10949169562376,0.580144740339207,0.275010091503341,0.0593324290095434,23.2969380038705,1.14658230771493,22.883475748165,0.914654310628096,22.9492869450545,0.797251354812045,0.325282392096846,0.0579590067293129,0.325282392096846,0.0579590067293129,13.66525,7.796,0,7.92203333333333,1.787,0,,,,,,,,,,0.85565,0.6619,195,0.44845,0.2745,195,0.89941,0.6993,125,0.196018,0.1677,125,,,,,,,,,,18.5211379529561,24.5637913223141,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
115,115,1,control,2023-08-22,30,2,13769196284.5141,950.5,0.574583990397886,-0.820342841876427,0.0282849203324733,1.15261648852078,0.1426186949492,488,1.4004906101403,0.781628691904541,-0.5836081598139,1.05712574852521,0.175603070536192,0.157786885245902,0.506147540983607,0.327868852459016,2023,234,19591,-0.773138325570603,-0.634237439397805,subsurface,2.94551261785654,0.360463587535417,0.304992712377451,0.0282369278400214,26.3573607347704,0.523782067607615,26.15697367712,0.0585550947231075,26.081486075729,0.0406736434135263,0.375947246961622,0.0147157160102041,0.375947246961622,0.0147157160102041,3.47702256872699,1.04006054717121,0.288572164480335,0.055117464347112,26.3508736967338,0.402258836001353,25.9677003451722,0.213916074054066,25.8921713467012,0.184311708082441,0.347450145667515,0.0519086265742542,0.347450145667515,0.0519086265742542,3.02634487240697,0.924272239274466,0.278187662329395,0.0518767635974066,26.3626693875064,0.579899012381127,25.7579701590563,0.308725276168663,25.6179255127581,0.560033164192763,0.341316863031148,0.0472718342802951,0.341316863031148,0.0472718342802951,10.9460769230769,9.804,0,5.73895384615385,1.531,0,,,,,,,,,,1.25905,0.6619,279,0.28815,0.2745,279,1.21300625,0.6993,209,0.42296125,0.1677,209,4800,4800,12,6.515,6.515,12,0.8562,0.8562,12,20.4126867450731,24.5637913223141,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
116,116,1,control,2023-12-12,30,2,17157471171.7368,1014,0.55873272851436,-0.664235877880281,0.0302750102608983,1.0261196387821,0.139393011642595,509,1.35181431321059,0.754461933326905,-0.498442897503735,0.996816925757578,0.180456222412462,0.115913555992141,0.557956777996071,0.324165029469548,2023,346,19703,-0.325127602999909,0.945670154846569,subsurface,1.8226005508109,0.378155638380465,0.352233513310904,0.0509063101109404,23.808638752588,0.441518941335941,24.1601783902692,0.0385183860437198,24.2931268629227,0.0279571105601193,0.384534817240338,0.0312138815988871,0.384534817240338,0.0312138815988871,2.18548551095658,0.510140634390359,0.360067861810647,0.0331356891223402,24.1899897098974,0.546779785039225,24.4816339811446,0.375640762876357,24.6160583201753,0.34505469575211,0.38995882645306,0.0188866135672038,0.38995882645306,0.0188866135672038,2.60619903796431,0.834168628412875,0.339180000698315,0.0516089916407641,25.4919712125737,0.889711926886033,25.4294247596033,0.630209701767157,25.4615197965742,0.563221626184753,0.378985624820488,0.0309124194526447,0.378985624820488,0.0309124194526447,11.5337692307692,5.351,28,3.03621538461539,0.8152,28,,,,,,,,,,2.8014,3.62,28,0.431466666666667,0.6884,28,1.29138,0.6993,321,0.31321,0.1677,321,4083.33333333333,3880,47,6.37933333333333,5.953,47,0.872,0.6104,47,17.730441956369,24.5637913223141,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
117,117,2,warmed,2020-02-25,30,2,12316486143.0517,1002.5,0.576168051449308,-0.830687524148749,0.0284864730927603,1.16871913925397,0.159491399884004,556,1.37763163614582,0.768870855606164,-0.623612192821964,1.05114509398399,0.181275630620691,0.18705035971223,0.543165467625899,0.267985611510791,2020,56,18317,0.821100117812889,0.570784194356904,subsurface,2.58029523809524,0.278029946646342,0.358405116865079,0.0302746462261188,22.4927828769841,0.372957274302463,23.3822428174603,0.256911881419558,23.6226070039683,0.175589607240018,0.431134120436508,0.0115996867692684,0.431134120436508,0.0115996867692684,2.55700233501356,0.34421502705298,0.346999704912705,0.0367534089427378,22.9035894118146,0.366620773258345,23.5994584072485,0.197910568615734,23.7423304275574,0.117039244488017,0.427849707616535,0.0114488596848841,0.427849707616535,0.0114488596848841,2.17838111436582,0.423068132060835,0.37849795706436,0.0344758984900854,23.3482839518782,0.611119188975082,23.9777095966147,0.438653886702729,24.1068508799208,0.377987771759467,0.437281112999472,0.0110141461200968,0.437281112999472,0.0110141461200968,8.54307692307692,8.1,125,1.26086153846154,1.015,125,0.0526830961538462,0.04598939,125,0.672651019923077,0.484125103,125,0.355411409230769,0.25319328,125,1.445,1.807,196,0.30561,0.256,196,1.173325,1.4576,168,0.2859875,0.6426,168,,,,,,,,,,13.2610766177602,8.20777376033058,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
